"id","session_id","participant_key","participant_label","participant_kind","opponent_key","opponent_label","opponent_kind","rel_time","event_index","sequence_id","event_type","power","amount","state","range_bucket","buttons","saber_move","enemy_saber_move","yaw_delta","note"
"16","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","14190","16","1","range","10","2","0","2","256","1","0","142",""
"17","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","14223","17","1","regen","10","1","0","2","256","1","0","144",""
"18","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","14256","18","1","regen","10","1","0","2","256","1","0","141",""
"19","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","14289","19","1","regen","10","1","0","2","256","1","0","142",""
"20","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","14322","20","1","regen","10","1","0","2","256","1","0","144",""
"21","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","14355","21","1","regen","10","1","0","2","256","1","0","145",""
"22","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","14388","22","1","regen","10","1","0","2","256","1","0","148",""
"23","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","14421","23","1","regen","10","1","0","2","256","1","0","152",""
"24","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","14454","24","1","regen","10","1","0","2","256","1","0","160",""
"25","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","14487","25","1","regen","10","1","0","2","256","1","0","166",""
"26","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","14520","26","1","regen","10","1","0","2","256","1","0","170",""
"27","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","14553","27","1","regen","10","1","0","2","256","1","0","173",""
"28","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","14586","28","1","regen","10","1","0","2","256","1","0","174",""
"29","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","14619","29","1","regen","10","1","0","2","256","1","0","176",""
"30","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","14652","30","1","regen","10","1","0","2","256","1","0","179",""
"31","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","14685","31","1","regen","10","1","0","2","256","1","0","-177",""
"32","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","14718","32","1","regen","10","1","0","2","256","1","0","-173",""
"33","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","14751","33","1","regen","10","1","0","2","256","1","0","-168",""
"34","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","14883","34","1","attack_start","10","128","0","2","384","1","0","-160","alt"
"35","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","14883","35","1","force_to_saber","10","1","0","2","384","1","0","-160","force_to_saber"
"36","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","14883","36","1","force","9","20","0","2","384","1","0","-160",""
"37","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","15345","37","1","punish_success","10","1","0","2","384","1","0","-179","punish"
"38","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","15345","38","1","knockdown_followup","10","1","0","2","384","1","0","-179","followup"
"39","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","15543","39","1","range","10","3","0","3","256","1","0","-179",""
"40","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","15642","40","1","air","10","0","0","3","256","1","0","-179","landed"
"41","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","16005","41","1","regen","10","1","0","3","256","1","1","-169",""
"42","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","16038","42","1","force","9","4","0","3","256","1","1","-169",""
"43","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","16071","43","1","force","9","4","0","3","256","1","1","-168",""
"44","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","16137","44","1","force","9","4","0","2","256","1","1","-169",""
"45","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","16137","45","1","range","10","2","0","2","256","1","1","-169",""
"46","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","16170","46","1","force","9","4","0","2","256","1","1","-169",""
"47","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","16236","47","1","force","9","4","0","2","256","1","1","-173",""
"48","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","16269","48","1","force","9","4","0","2","256","1","1","-176",""
"49","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","16302","49","1","attack_start","10","128","0","2","384","1","1","-176","alt"
"50","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","16302","50","1","force_to_saber","10","1","0","2","384","1","1","-176","force_to_saber"
"51","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","16335","51","1","force","9","24","2","2","384","1","1","-176",""
"52","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","16368","52","1","force","9","4","2","2","384","1","1","-177",""
"53","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","16434","53","1","force","9","4","3","2","384","1","1","-178",""
"54","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","16467","54","1","force","9","4","3","2","384","1","1","-178",""
"55","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","16533","55","1","force","9","4","3","2","384","1","1","-175",""
"56","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","16566","56","1","force","9","4","3","2","384","1","1","-173",""
"57","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","16632","57","1","force","9","4","3","2","384","1","1","-171",""
"58","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","16665","58","1","force","9","4","3","2","384","1","1","-171",""
"59","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","16698","59","1","air","10","1","3","2","384","1","1","-173","airborne"
"60","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","16731","60","1","force","9","4","3","2","384","1","1","-173",""
"61","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","16764","61","1","force","9","1","3","2","384","1","1","-172",""
"62","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","16764","62","1","punish_success","10","30","3","2","384","1","1","-172","punish"
"63","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","16896","63","1","range","10","1","3","1","384","1","1","-175",""
"64","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","17028","64","1","regen","10","1","3","1","384","1","1","-178",""
"65","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","17061","65","1","regen","10","1","3","1","384","1","1","-178",""
"66","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","17094","66","1","regen","10","1","3","1","384","1","1","-179",""
"67","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","17127","67","1","regen","10","1","3","1","384","1","1","-179",""
"68","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","17160","68","1","regen","10","1","3","1","384","1","1","-179",""
"69","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","17193","69","1","regen","10","1","3","1","384","1","1","-179",""
"70","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","17193","70","1","damage","10","1","3","1","384","1","1","-179",""
"71","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","17226","71","1","regen","10","1","3","1","384","1","1","-179",""
"72","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","17259","72","1","regen","10","1","3","1","384","1","1","-179",""
"73","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","17292","73","1","regen","10","1","3","1","384","1","1","-179",""
"74","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","17325","74","1","regen","10","1","3","1","256","1","1","-178",""
"75","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","17358","75","1","regen","10","1","3","1","256","1","1","-176",""
"76","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","17391","76","1","regen","10","1","3","1","256","1","1","-176",""
"77","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","17424","77","1","attack_start","10","1","3","1","257","66","1","-175","attack"
"78","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","17424","78","1","force_to_saber","10","66","3","1","257","66","1","-175","force_to_saber"
"79","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","17424","79","1","regen","10","1","3","1","257","66","1","-175",""
"80","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","17424","80","1","counter_success","10","1","3","1","257","66","1","-175","counter"
"81","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","17457","81","1","regen","10","1","3","1","257","66","1","-177",""
"82","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","17490","82","1","regen","10","1","3","1","257","66","1","179",""
"83","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","17523","83","1","regen","10","1","3","1","257","66","1","178",""
"84","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","17556","84","1","regen","10","1","3","1","257","66","1","174",""
"85","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","17589","85","1","regen","10","1","3","1","257","153","1","167",""
"86","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","17622","86","1","regen","10","1","3","1","257","153","1","160",""
"87","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","17622","87","1","air","10","0","3","1","257","153","1","160","landed"
"88","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","17655","88","1","regen","10","1","3","1","257","153","1","148",""
"89","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","17688","89","1","regen","10","1","3","1","257","153","1","148",""
"90","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","17721","90","1","regen","10","1","3","1","257","153","1","150",""
"91","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","17754","91","1","regen","10","1","3","1","257","153","1","153",""
"92","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","17787","92","1","regen","10","1","3","1","257","153","1","160",""
"93","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","17820","93","1","regen","10","1","3","1","257","153","1","-178",""
"94","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","17853","94","1","regen","10","1","0","1","257","153","1","-152",""
"95","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","17853","95","1","reset_success","10","1","0","1","257","153","1","-152","reset"
"96","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","17886","96","1","regen","10","1","0","1","257","153","1","-144",""
"97","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","17919","97","1","regen","10","1","0","1","257","153","1","-144",""
"98","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","17952","98","1","regen","10","1","0","1","257","153","1","-145",""
"99","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","17985","99","1","regen","10","1","0","1","257","153","1","-146",""
"100","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","18018","100","1","regen","10","1","0","1","257","153","1","-141",""
"101","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","18051","101","1","regen","10","1","0","1","257","153","1","-134",""
"102","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","18084","102","1","attack_chain","10","4","0","1","257","4","1","-133","chain"
"103","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","18084","103","1","regen","10","1","0","1","257","4","1","-133",""
"104","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","18117","104","1","regen","10","1","0","1","257","4","1","-130",""
"105","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","18150","105","1","regen","10","1","0","2","257","4","1","-134",""
"106","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","18150","106","1","range","10","2","0","2","257","4","1","-134",""
"107","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","18183","107","1","regen","10","1","0","2","257","4","1","-134",""
"108","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","18216","108","1","regen","10","1","0","2","257","4","1","-131",""
"109","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","18249","109","1","regen","10","1","0","2","257","4","1","-126",""
"110","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","18282","110","1","regen","10","1","0","2","257","4","1","-126",""
"111","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","18315","111","1","regen","10","1","0","2","257","4","1","-128",""
"112","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","18348","112","1","regen","10","1","0","2","257","4","1","-130",""
"113","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","18381","113","1","regen","10","1","0","2","257","78","1","-131",""
"114","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","18414","114","1","regen","10","1","0","2","257","78","1","-136",""
"115","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","18447","115","1","regen","10","1","0","2","257","78","1","-140",""
"116","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","18480","116","1","regen","10","1","0","2","257","78","1","-146",""
"117","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","18513","117","1","regen","10","1","0","2","257","78","1","-153",""
"118","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","18546","118","1","regen","10","1","0","2","257","78","1","-159",""
"119","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","18579","119","1","regen","10","1","0","2","257","78","1","-164",""
"120","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","18612","120","1","regen","10","1","0","2","257","78","1","-165",""
"121","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","18645","121","1","regen","10","1","0","2","257","78","1","-163",""
"122","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","18678","122","1","regen","10","1","0","2","257","78","1","-152",""
"123","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","18711","123","1","attack_chain","10","10","0","2","257","10","1","-145","chain"
"124","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","18711","124","1","regen","10","1","0","2","257","10","1","-145",""
"125","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","18744","125","1","regen","10","1","1","2","257","10","1","-145",""
"126","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","18777","126","1","regen","10","1","1","2","257","10","1","-145",""
"127","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","18810","127","1","regen","10","1","1","2","257","10","1","-146",""
"128","1","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/easyds.jkb","Tavion","0","18843","128","1","regen","10","1","1","2","257","10","1","-153",""
"129","2","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/hardds.jkb","Desann","0","33","1","0","air","10","0","0","3","256","0","0","176","landed"
"130","2","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/hardds.jkb","Desann","0","429","2","0","air","10","1","0","3","256","0","0","33","airborne"
"131","2","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/hardds.jkb","Desann","0","1584","3","0","force","9","6","0","3","256","1","1","91",""
"132","2","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/hardds.jkb","Desann","0","1914","4","0","force","9","6","0","3","256","1","1","-2",""
"133","2","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/hardds.jkb","Desann","0","2211","5","0","force","9","6","0","3","256","1","1","-51",""
"134","2","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/hardds.jkb","Desann","0","2508","6","0","force","9","5","2","3","256","1","1","-75",""
"135","2","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/hardds.jkb","Desann","0","2805","7","0","force","9","1","2","3","256","1","1","-73",""
"136","2","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/hardds.jkb","Desann","0","3432","8","0","air","10","0","2","3","256","1","1","-74","landed"
"137","2","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/hardds.jkb","Desann","0","3465","9","0","regen","10","1","2","3","256","1","1","-75",""
"138","2","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/hardds.jkb","Desann","0","3498","10","0","regen","10","1","2","3","256","1","1","-75",""
"139","2","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/hardds.jkb","Desann","0","3531","11","0","regen","10","1","2","3","256","1","1","-76",""
"140","2","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/hardds.jkb","Desann","0","3564","12","0","regen","10","1","2","3","256","1","1","-77",""
"141","2","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/hardds.jkb","Desann","0","3597","13","0","regen","10","1","0","3","256","1","1","-78",""
"142","2","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/hardds.jkb","Desann","0","3630","14","0","regen","10","1","0","3","256","1","1","-80",""
"143","2","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/hardds.jkb","Desann","0","3663","15","0","regen","10","1","0","3","256","1","1","-81",""
"144","2","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/hardds.jkb","Desann","0","3696","16","0","regen","10","1","0","3","256","1","1","-83",""
"145","2","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/hardds.jkb","Desann","0","3729","17","0","regen","10","1","0","3","256","1","1","-88",""
"146","2","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/hardds.jkb","Desann","0","3762","18","0","regen","10","1","0","3","256","1","1","-90",""
"147","2","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/hardds.jkb","Desann","0","3795","19","0","regen","10","1","0","3","256","1","1","-95",""
"148","2","iphash:2667391d","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/hardds.jkb","Desann","0","3828","20","0","regen","10","1","0","3","256","1","1","-98",""
