"id","start_time","end_time","duration","type","mapname","winner_key","winner_label","winner_kind","winner_side","loser_key","loser_label","loser_kind","loser_side","draw","winner_opening","loser_opening"
"185","1789869902","1789869954","52","1","maps/mp/ffa3","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","user:void","void","1","2","0","seeing","seeing"
"186","1789869962","1789869972","10","1","maps/mp/ffa3","user:socrates","socrates","1","1","user:void","void","1","2","0","seeing","seeing"
"187","1789869984","1789870023","39","1","maps/mp/ffa3","user:socrates","socrates","1","1","user:void","void","1","2","0","seeing","seeing"
"188","1789870093","1789870160","67","1","maps/mp/ffa3","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","user:void","void","1","2","0","seeing","seeing"
"189","1789870163","1789870171","8","1","maps/mp/ffa3","user:socrates","socrates","1","1","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","0","seeing","seeing"
"190","1789870182","1789870198","16","1","maps/mp/ffa3","user:socrates","socrates","1","1","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","0","seeing","seeing"
"191","1789869517","1789870375","858","1","maps/mp/ffa3","bot:/botfiles/gran.jkb","Gran","0","1","bot:/botfiles/chiss.jkb","Chiss","0","2","0","heal","speed"
"192","1789870302","1789870419","117","1","maps/mp/ffa3","user:socrates","socrates","1","1","user:void","void","1","2","0","seeing","seeing"
"193","1789870433","1789870482","49","1","maps/mp/ffa3","user:socrates","socrates","1","1","user:void","void","1","2","0","seeing","seeing"
"194","1789870488","1789870509","21","1","maps/mp/ffa3","user:void","void","1","2","user:socrates","socrates","1","1","0","seeing","seeing"
"195","1789870544","1789870576","32","1","maps/mp/ffa3","user:socrates","socrates","1","1","user:void","void","1","2","0","seeing","seeing"
"196","1789870498","1789870613","115","1","maps/mp/ffa3","bot:/botfiles/chiss.jkb","Chiss","0","2","bot:/botfiles/gran.jkb","Gran","0","1","0","unknown","pull"
"197","1789870639","1789870705","66","1","maps/mp/ffa3","user:socrates","socrates","1","1","user:void","void","1","1","0","seeing","unknown"
"198","1789870735","1789870742","7","1","maps/mp/ffa3","bot:/botfiles/chiss.jkb","Chiss","0","2","bot:/botfiles/gran.jkb","Gran","0","1","0","grip","heal"
"199","1789870714","1789870977","263","1","maps/mp/ffa3","user:void","void","1","1","user:socrates","socrates","1","1","0","unknown","seeing"
"200","1789870991","1789871093","102","1","maps/mp/ffa3","user:socrates","socrates","1","1","user:void","void","1","1","0","seeing","unknown"
"201","1789871075","1789871119","44","1","maps/mp/ffa3","bot:/botfiles/gran.jkb","Gran","0","1","bot:/botfiles/chiss.jkb","Chiss","0","2","0","heal","push"
"202","1789871109","1789871156","47","1","maps/mp/ffa3","user:void","void","1","1","user:socrates","socrates","1","1","0","unknown","seeing"
"203","1789871163","1789871236","73","1","maps/mp/ffa3","user:socrates","socrates","1","1","user:void","void","1","1","0","seeing","unknown"
"204","1789871241","1789871278","37","1","maps/mp/ffa3","bot:/botfiles/gran.jkb","Gran","0","1","bot:/botfiles/chiss.jkb","Chiss","0","2","0","heal","drain"
"205","1789871249","1789871285","36","1","maps/mp/ffa3","user:void","void","1","1","user:socrates","socrates","1","1","0","seeing","seeing"
"206","1789871291","1789871325","34","1","maps/mp/ffa3","user:socrates","socrates","1","1","user:void","void","1","1","0","seeing","seeing"
"207","1789871342","1789871368","26","1","maps/mp/ffa3","user:socrates","socrates","1","1","user:void","void","1","1","0","seeing","unknown"
"208","1789871392","1789871451","59","1","maps/mp/ffa3","user:void","void","1","1","user:socrates","socrates","1","2","0","seeing","seeing"
"209","1789871457","1789871480","23","1","maps/mp/ffa3","user:void","void","1","1","user:socrates","socrates","1","2","0","unknown","seeing"
"210","1789871401","1789871517","116","1","maps/mp/ffa3","bot:/botfiles/gran.jkb","Gran","0","1","bot:/botfiles/chiss.jkb","Chiss","0","2","0","protect","drain"
"211","1789871489","1789871520","31","1","maps/mp/ffa3","user:socrates","socrates","1","2","user:void","void","1","1","0","seeing","seeing"
"212","1789871530","1789871557","27","1","maps/mp/ffa3","iphash:eee2a3ba","padawan","2","2","user:socrates","socrates","1","2","0","seeing","seeing"
"213","1789871592","1789871651","59","1","maps/mp/ffa3","user:void","void","1","1","user:socrates","socrates","1","1","0","seeing","unknown"
"214","1789871656","1789871673","17","1","maps/mp/ffa3","user:socrates","socrates","1","1","user:void","void","1","1","0","seeing","unknown"
"215","1789871640","1789871736","96","1","maps/mp/ffa3","bot:/botfiles/gran.jkb","Gran","0","1","bot:/botfiles/chiss.jkb","Chiss","0","2","0","heal","seeing"
"216","1789871734","1789871748","14","1","maps/mp/ffa3","user:socrates","socrates","1","1","user:void","void","1","1","0","seeing","unknown"
"217","1789871761","1789871897","136","1","maps/mp/ffa3","user:socrates","socrates","1","1","user:void","void","1","1","0","unknown","seeing"
"218","1789871838","1789871933","95","1","maps/mp/ffa3","bot:/botfiles/gran.jkb","Gran","0","1","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","1","0","push","seeing"
"219","1789871910","1789871950","40","1","maps/mp/ffa3","user:void","void","1","1","user:socrates","socrates","1","1","0","seeing","unknown"
"220","1789871957","1789872013","56","1","maps/mp/ffa3","user:void","void","1","1","user:socrates","socrates","1","1","0","seeing","seeing"
"221","1789871936","1789872044","108","1","maps/mp/ffa3","bot:/botfiles/gran.jkb","Gran","0","1","bot:/botfiles/chiss.jkb","Chiss","0","2","0","heal","speed"
"222","1789872034","1789872063","29","1","maps/mp/ffa3","user:socrates","socrates","1","1","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","1","0","seeing","unknown"
"223","1789872067","1789872079","12","1","maps/mp/ffa3","user:void","void","1","1","bot:/botfiles/gran.jkb","Gran","0","1","0","unknown","protect"
"224","1789872087","1789872156","69","1","maps/mp/ffa3","user:void","void","1","1","bot:/botfiles/gran.jkb","Gran","0","1","0","seeing","unknown"
"225","1789872075","1789872253","178","1","maps/mp/ffa3","user:socrates","socrates","1","1","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","1","0","seeing","seeing"
"226","1789872259","1789872305","46","1","maps/mp/ffa3","user:socrates","socrates","1","1","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","1","0","seeing","seeing"
"227","1789872315","1789872392","77","1","maps/mp/ffa3","user:socrates","socrates","1","1","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","1","0","unknown","seeing"
"228","1789872370","1789872392","22","1","maps/mp/ffa3","user:void","void","1","1","bot:/botfiles/reborn.jkb","Reborn_Twin","0","2","0","seeing","drain"
"229","1789872209","1789872399","190","1","maps/mp/ffa3","bot:/botfiles/gran.jkb","Gran","0","1","bot:/botfiles/chiss.jkb","Chiss","0","2","0","protect","pull"
"230","1789872420","1789872475","55","1","maps/mp/ffa3","user:socrates","socrates","1","1","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","1","0","unknown","seeing"
"231","1789872538","1789872561","23","1","maps/mp/ffa3","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","1","user:void","void","1","2","0","seeing","seeing"
"232","1789872566","1789872708","142","1","maps/mp/ffa3","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","1","user:void","void","1","2","0","seeing","unknown"
"233","1789872922","1789872979","57","1","maps/mp/ffa3","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","1","user:void","void","1","2","0","seeing","seeing"
"234","1789872984","1789873013","29","1","maps/mp/ffa3","user:void","void","1","2","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","1","0","seeing","seeing"
"235","1789873022","1789873033","11","1","maps/mp/ffa3","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","1","user:void","void","1","2","0","seeing","unknown"
"236","1789873039","1789873075","36","1","maps/mp/ffa3","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","1","user:void","void","1","2","0","seeing","unknown"
"237","1789873117","1789873189","72","1","maps/mp/ffa3","user:void","void","1","2","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","1","0","unknown","seeing"
"238","1789873193","1789873370","177","1","maps/mp/ffa3","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","1","user:void","void","1","2","0","seeing","unknown"
"239","1789873381","1789873433","52","1","maps/mp/ffa3","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","1","user:void","void","1","2","0","seeing","seeing"
"240","1789873482","1789873524","42","1","maps/mp/ffa3","user:void","void","1","1","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","1","0","seeing","seeing"
"241","1789873595","1789873674","79","1","maps/mp/ffa3","user:void","void","1","1","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","1","0","seeing","seeing"
"242","1789873681","1789873829","148","1","maps/mp/ffa3","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","1","user:void","void","1","1","0","seeing","seeing"
"243","1789873838","1789873894","56","1","maps/mp/ffa3","user:void","void","1","1","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","1","0","seeing","seeing"
"244","1789873900","1789873939","39","1","maps/mp/ffa3","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","1","user:void","void","1","1","0","seeing","unknown"
"245","1789873947","1789873971","24","1","maps/mp/ffa3","user:void","void","1","1","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","1","0","seeing","seeing"
"246","1789873977","1789874031","54","1","maps/mp/ffa3","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","1","user:void","void","1","1","0","seeing","seeing"
"247","1789874259","1789874328","69","1","maps/mp/ffa3","iphash:7d6be969","^0Gòón^2.^6µ^0ps","2","2","user:void","void","1","2","0","seeing","seeing"
"248","1789874378","1789874619","241","1","maps/mp/ffa3","user:void","void","1","2","iphash:7d6be969","^0Gòón^2.^6µ^0ps","2","2","0","seeing","seeing"
"249","1789874663","1789874724","61","1","maps/mp/ffa3","iphash:7d6be969","^0Gòón^2.^6µ^0ps","2","2","user:void","void","1","2","0","seeing","seeing"
"250","1789874746","1789874771","25","1","maps/mp/ffa3","iphash:7d6be969","^0Gòón^2.^6µ^0ps","2","2","user:void","void","1","2","0","seeing","seeing"
"251","1789874838","1789875105","267","1","maps/mp/ffa3","iphash:7d6be969","^0Gòón^2.^6µ^0ps","2","2","user:void","void","1","2","0","seeing","seeing"
"252","1789875229","1789875268","39","1","maps/mp/ffa3","user:void","void","1","2","user:goon","goon","1","2","0","seeing","seeing"
"253","1789875274","1789875319","45","1","maps/mp/ffa3","user:void","void","1","2","user:goon","goon","1","2","0","seeing","seeing"
"254","1789875325","1789875483","158","1","maps/mp/ffa3","user:void","void","1","2","user:goon","goon","1","2","0","seeing","seeing"
"255","1789875498","1789875553","55","1","maps/mp/ffa3","user:void","void","1","2","user:goon","goon","1","2","0","unknown","seeing"
"256","1789875563","1789875605","42","1","maps/mp/ffa3","user:void","void","1","2","user:goon","goon","1","2","0","unknown","seeing"
"257","1789875747","1789875764","17","1","maps/mp/ffa3","bot:/botfiles/tavion.jkb","Rodian","0","2","user:void","void","1","2","0","speed","seeing"
"258","1789875749","1789875782","33","1","maps/mp/ffa3","bot:/botfiles/desann.jkb","Desann^7[0]","0","2","bot:/botfiles/desann.jkb","Desann","0","2","0","grip","drain"
"259","1789875808","1789875835","27","1","maps/mp/ffa3","bot:/botfiles/tavion.jkb","Rodian","0","2","user:void","void","1","2","0","speed","seeing"
"260","1789875848","1789875879","31","1","maps/mp/ffa3","bot:/botfiles/tavion.jkb","Rodian","0","2","user:void","void","1","2","0","unknown","seeing"
"261","1789875900","1789875937","37","1","maps/mp/ffa3","user:void","void","1","2","bot:/botfiles/tavion.jkb","Rodian","0","2","0","seeing","speed"
"262","1789875946","1789875990","44","1","maps/mp/ffa3","user:void","void","1","2","bot:/botfiles/tavion.jkb","Rodian","0","2","0","seeing","drain"
"263","1789875997","1789876019","22","1","maps/mp/ffa3","user:void","void","1","2","bot:/botfiles/tavion.jkb","Rodian","0","2","0","seeing","unknown"
"264","1789876027","1789876030","3","1","maps/mp/ffa3","bot:/botfiles/tavion.jkb","Rodian","0","2","iphash:fa31973a","Padawan","2","2","0","",""
"265","1789876052","1789876055","3","1","maps/mp/ffa3","bot:/botfiles/tavion.jkb","Rodian","0","2","iphash:fa31973a","Padawan","2","2","0","speed",""
"266","1789876025","1789876107","82","1","maps/mp/ffa3","bot:/botfiles/desann.jkb","Desann^7[0]","0","2","bot:/botfiles/desann.jkb","Desann","0","2","0","pull","drain"
"267","1789876090","1789876136","46","1","maps/mp/ffa3","bot:/botfiles/tavion.jkb","Rodian","0","2","iphash:fa31973a","Padawan","2","2","0","pull","seeing"
"268","1789876145","1789876161","16","1","maps/mp/ffa3","bot:/botfiles/desann.jkb","Desann","0","2","bot:/botfiles/desann.jkb","Desann^7[0]","0","2","0","speed","push"
"269","1789876161","1789876181","20","1","maps/mp/ffa3","bot:/botfiles/tavion.jkb","Rodian","0","2","user:void","void","1","2","0","speed","unknown"
"270","1789876285","1789876391","106","1","maps/mp/ffa3","bot:/botfiles/desann.jkb","Desann","0","2","bot:/botfiles/desann.jkb","Desann^7[0]","0","2","0","pull","grip"
"271","1789876514","1789876639","125","1","maps/mp/ffa3","bot:/botfiles/desann.jkb","Desann","0","2","bot:/botfiles/desann.jkb","Desann^7[0]","0","2","0","drain","push"
"272","1789876762","1789876860","98","1","maps/mp/ffa3","bot:/botfiles/desann.jkb","Desann","0","2","bot:/botfiles/desann.jkb","Desann^7[0]","0","2","0","grip","drain"
"273","1789876982","1789877077","95","1","maps/mp/ffa3","bot:/botfiles/desann.jkb","Desann^7[0]","0","2","bot:/botfiles/desann.jkb","Desann","0","2","0","push","unknown"
"274","1789909366","1789909379","13","1","maps/mp/duel6","bot:/botfiles/galak.jkb","galak","0","2","iphash:fa31973a","^0-=^3'/^7o^3!^0d^0=-^6","2","2","0","pull","unknown"
"275","1789909449","1789909459","10","1","maps/mp/duel6","bot:/botfiles/desann.jkb","Desann","0","2","iphash:fa31973a","^0-=^3'/^7o^3!^0d^0=-^6","2","2","0","unknown",""
