"id","session_id","participant_key","opponent_key","rel_time","event_index","self_x","self_y","self_z","enemy_x","enemy_y","enemy_z","self_vx","self_vy","self_vz","enemy_vx","enemy_vy","enemy_vz","self_yaw","enemy_yaw"
"172","59","iphash:2667391d","bot:/botfiles/mediumds.jkb","70224","73","-337.295562744141","-926.111999511719","176.918884277344","-372.989501953125","-953.708129882813","152.675140380859","13.0","-33.0","-134.0","-63.0","16.0","-24.0","-71.268310546875","89.9395751953125"
"173","59","iphash:2667391d","bot:/botfiles/mediumds.jkb","70389","74","-334.598022460937","-937.483520507812","153.065612792969","-375.889190673828","-933.830139160156","171.606262207031","34.0","-159.0","-16.0","5.0","169.0","257.0","-71.268310546875","63.424072265625"
"174","59","iphash:2667391d","bot:/botfiles/mediumds.jkb","70422","75","-328.682556152344","-928.880859375","159.778396606445","-378.480926513672","-937.724243164062","183.87565612793","164.0","235.0","173.0","-79.0","-118.0","359.0","-71.268310546875","56.3543701171875"
"175","59","iphash:2667391d","bot:/botfiles/mediumds.jkb","70422","76","-328.682556152344","-928.880859375","159.778396606445","-378.480926513672","-937.724243164062","183.87565612793","164.0","235.0","173.0","-79.0","-118.0","359.0","-71.268310546875","56.3543701171875"
"176","59","iphash:2667391d","bot:/botfiles/mediumds.jkb","70620","77","-297.793273925781","-889.028015136719","178.866607666016","-389.786682128906","-957.512084960938","239.474060058594","164.0","190.0","30.0","-39.0","-90.0","203.0","-71.268310546875","21.1981201171875"
"177","59","iphash:2667391d","bot:/botfiles/mediumds.jkb","70917","78","-248.746643066406","-835.153137207031","161.558059692383","-389.574615478516","-981.613098144531","264.956604003906","131.0","141.0","14.0","31.0","-83.0","-31.0","-75.2288818359375","16.5234375"
"178","59","iphash:2667391d","bot:/botfiles/mediumds.jkb","71676","79","-249.085494995117","-900.9345703125","155.645111083984","-306.786041259766","-1005.87567138672","190.20637512207","-50.0","-245.0","-6.0","171.0","60.0","153.0","-100.338134765625","64.0118408203125"
"179","59","iphash:2667391d","bot:/botfiles/mediumds.jkb","72237","80","-278.936004638672","-1019.31781005859","146.711349487305","-199.555877685547","-921.74072265625","200.693984985352","-57.0","-242.0","-29.0","184.0","231.0","-156.0","-100.338134765625","135.72509765625"
"180","59","iphash:2667391d","bot:/botfiles/mediumds.jkb","72567","81","-295.36767578125","-1093.17834472656","137.859558105469","-158.365661621094","-865.989196777344","182.48356628418","-74.0","-48.0","-11.0","65.0","80.0","231.0","-21.0223388671875","-111.236572265625"
"181","59","iphash:2667391d","bot:/botfiles/mediumds.jkb","72600","82","-296.404876708984","-1094.97875976563","137.616439819336","-156.289749145508","-863.612548828125","189.670959472656","17.0","-42.0","-4.0","63.0","72.0","205.0","0.7855224609375","-104.69970703125"
"182","59","iphash:2667391d","bot:/botfiles/mediumds.jkb","72633","83","-295.662780761719","-1095.7802734375","137.574401855469","-154.254486083984","-861.505249023437","196.000366210938","0.0","-30.0","-4.0","62.0","64.0","179.0","10.689697265625","-99.2449951171875"
"183","59","iphash:2667391d","bot:/botfiles/mediumds.jkb","72732","84","-295.666076660156","-1095.63061523438","137.578567504883","-148.208557128906","-856.776916503906","209.840576171875","-1.0","18.0","2.0","61.0","40.0","101.0","32.4810791015625","-89.1375732421875"
"184","59","iphash:2667391d","bot:/botfiles/mediumds.jkb","72765","85","-295.614593505859","-1094.22082519531","137.739303588867","-146.184646606445","-855.728942871094","212.737976074219","1.0","42.0","5.0","61.0","32.0","75.0","39.08935546875","-87.703857421875"
"185","59","iphash:2667391d","bot:/botfiles/mediumds.jkb","72798","86","-295.377044677734","-1092.49780273438","137.945404052734","-144.158004760742","-854.94482421875","214.777374267578","23.0","68.0","8.0","61.0","24.0","49.0","40.40771484375","-87.1270751953125"
"186","59","iphash:2667391d","bot:/botfiles/mediumds.jkb","73227","87","-228.640563964844","-1024.13403320313","148.379928588867","-124.100479125977","-854.351440429688","163.211578369141","180.0","174.0","23.0","27.0","-21.0","-289.0","43.7091064453125","-116.691284179688"
"187","59","iphash:2667391d","bot:/botfiles/mediumds.jkb","73260","88","-222.199340820312","-1017.84478759766","148.846450805664","-123.341781616211","-855.282409667969","155.998016357422","178.0","176.0","11.0","25.0","-36.0","0.0","47.010498046875","-119.075317382813"
"188","59","iphash:2667391d","bot:/botfiles/mediumds.jkb","73491","89","-194.554931640625","-981.040588378906","150.885528564453","-142.949935913086","-864.440551757813","155.891098022461","136.0","210.0","11.0","-143.0","-183.0","-4.0","60.8807373046875","-121.547241210938"
"189","59","iphash:2667391d","bot:/botfiles/mediumds.jkb","73722","90","-167.017074584961","-937.823303222656","153.316009521484","-174.721740722656","-907.789611816406","173.832656860352","111.0","6.0","-10.0","-132.0","0.0","257.0","67.4835205078125","-113.697509765625"
"190","60","iphash:2667391d","bot:/botfiles/jedi.jkb","165","1","-1280.0","1280.0","376.125","0.0","1280.0","150.856597900391","0.0","0.0","0.0","0.0","0.0","0.0","-45.0","-149.540405273438"
