"id","start_time","end_time","duration","type","mapname","winner_key","winner_label","winner_kind","winner_side","loser_key","loser_label","loser_kind","loser_side","draw","winner_opening","loser_opening","source_context"
"106","1789865985","1789866048","63","1","maps/mp/ffa3","user:void","void","1","2","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","0","seeing","seeing","duel"
"107","1789866025","1789866066","41","1","maps/mp/ffa3","user:jundon","jundon","1","2","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","0","seeing","unknown","duel"
"108","1789866062","1789866093","31","1","maps/mp/ffa3","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","user:void","void","1","2","0","seeing","seeing","duel"
"109","1789866076","1789866101","25","1","maps/mp/ffa3","user:socrates","socrates","1","2","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","0","seeing","seeing","duel"
"110","1789866105","1789866149","44","1","maps/mp/ffa3","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","user:socrates","socrates","1","2","0","seeing","seeing","duel"
"111","1789866098","1789866157","59","1","maps/mp/ffa3","user:void","void","1","2","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","0","seeing","seeing","duel"
"112","1789866162","1789866182","20","1","maps/mp/ffa3","user:void","void","1","2","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","0","seeing","seeing","duel"
"113","1789866156","1789866199","43","1","maps/mp/ffa3","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","user:socrates","socrates","1","2","0","seeing","seeing","duel"
"114","1789866207","1789866233","26","1","maps/mp/ffa3","user:socrates","socrates","1","2","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","0","seeing","unknown","duel"
"115","1789866209","1789866255","46","1","maps/mp/ffa3","user:void","void","1","2","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","0","unknown","seeing","duel"
"116","1789866259","1789866282","23","1","maps/mp/ffa3","user:void","void","1","2","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","0","unknown","seeing","duel"
"117","1789866247","1789866317","70","1","maps/mp/ffa3","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","user:socrates","socrates","1","2","0","unknown","seeing","duel"
"118","1789866290","1789866338","48","1","maps/mp/ffa3","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","user:void","void","1","2","0","seeing","unknown","duel"
"119","1789866321","1789866338","17","1","maps/mp/ffa3","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","user:socrates","socrates","1","2","0","seeing","seeing","duel"
"120","1789866345","1789866355","10","1","maps/mp/ffa3","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","user:void","void","1","2","0","seeing","unknown","duel"
"121","1789866346","1789866389","43","1","maps/mp/ffa3","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","user:socrates","socrates","1","2","0","seeing","seeing","duel"
"122","1789866362","1789866406","44","1","maps/mp/ffa3","user:void","void","1","2","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","0","seeing","seeing","duel"
"123","1789866413","1789866445","32","1","maps/mp/ffa3","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","user:void","void","1","2","0","seeing","seeing","duel"
"124","1789866452","1789866497","45","1","maps/mp/ffa3","user:void","void","1","2","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","0","seeing","seeing","duel"
"125","1789866397","1789866546","149","1","maps/mp/ffa3","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","user:socrates","socrates","1","2","0","seeing","seeing","duel"
"126","1789866507","1789866640","133","1","maps/mp/ffa3","user:void","void","1","2","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","0","seeing","seeing","duel"
"127","1789866551","1789866687","136","1","maps/mp/ffa3","user:socrates","socrates","1","2","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","0","seeing","seeing","duel"
"128","1789866692","1789866727","35","1","maps/mp/ffa3","user:socrates","socrates","1","2","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","0","seeing","seeing","duel"
"129","1789866739","1789866809","70","1","maps/mp/ffa3","user:socrates","socrates","1","2","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","0","seeing","seeing","duel"
"130","1789866650","1789866820","170","1","maps/mp/ffa3","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","user:void","void","1","2","0","seeing","seeing","duel"
"131","1789866812","1789866829","17","1","maps/mp/ffa3","user:socrates","socrates","1","2","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","0","seeing","unknown","duel"
"132","1789866834","1789866955","121","1","maps/mp/ffa3","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","user:socrates","socrates","1","2","0","seeing","seeing","duel"
"133","1789866961","1789867019","58","1","maps/mp/ffa3","user:socrates","socrates","1","2","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","0","seeing","seeing","duel"
"134","1789867023","1789867071","48","1","maps/mp/ffa3","user:socrates","socrates","1","2","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","0","seeing","seeing","duel"
"135","1789867076","1789867125","49","1","maps/mp/ffa3","user:socrates","socrates","1","2","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","0","seeing","seeing","duel"
"136","1789867129","1789867187","58","1","maps/mp/ffa3","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","user:socrates","socrates","1","2","0","seeing","seeing","duel"
"137","1789867425","1789867677","252","1","maps/mp/ffa3","iphash:4a47a0f7","^1Darth ^7Pogrates","2","2","iphash:fa31973a","^0-=^3'/^7o^3!^0d^0=-^6","2","2","0","seeing","seeing","duel"
"138","1789867979","1789867995","16","0","maps/mp/ffa3","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","iphash:fa31973a","^0-=^3'/^7o^3!^0d^0=-^6","2","2","0","","seeing","duel"
"139","1789867982","1789868035","53","1","maps/mp/ffa3","bot:/botfiles/gran.jkb","Gran","0","1","bot:/botfiles/chiss.jkb","Chiss","0","2","0","heal","grip","duel"
"140","1789868005","1789868037","32","1","maps/mp/ffa3","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","iphash:fa31973a","^0-=^3'/^7o^3!^0d^0=-^6","2","2","0","unknown","seeing","duel"
"141","1789867939","1789868097","158","1","maps/mp/ffa3","user:socrates","socrates","1","2","iphash:c984b5ee","^8Qui^0-^2Gon","2","1","0","seeing","unknown","duel"
"142","1789868099","1789868204","105","1","maps/mp/ffa3","iphash:fa31973a","^0-=^3'/^7o^3!^0d^0=-^6","2","2","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","0","unknown","seeing","duel"
"143","1789868157","1789868216","59","1","maps/mp/ffa3","bot:/botfiles/gran.jkb","Gran","0","1","bot:/botfiles/chiss.jkb","Chiss","0","2","0","push","push","duel"
"144","1789868209","1789868256","47","1","maps/mp/ffa3","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","iphash:fa31973a","^0-=^3'/^7o^3!^0d^0=-^6","2","2","0","seeing","unknown","duel"
"145","1789868221","1789868258","37","1","maps/mp/ffa3","user:socrates","socrates","1","2","bot:/botfiles/gran.jkb","Gran","0","1","0","seeing","unknown","duel"
"146","1789868281","1789868444","163","1","maps/mp/ffa3","iphash:fa31973a","^0-=^3'/^7o^3!^0d^0=-^6","2","2","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","0","seeing","seeing","duel"
"147","1789868422","1789868446","24","1","maps/mp/ffa3","iphash:c984b5ee","^8Qui^0-^2Gon","2","1","bot:/botfiles/chiss.jkb","Chiss","0","2","0","absorb","pull","duel"
"148","1789868454","1789868488","34","1","maps/mp/ffa3","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","iphash:fa31973a","^0-=^3'/^7o^3!^0d^0=-^6","2","2","0","seeing","seeing","duel"
"149","1789868497","1789868551","54","1","maps/mp/ffa3","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","iphash:fa31973a","^0-=^3'/^7o^3!^0d^0=-^6","2","2","0","seeing","unknown","duel"
"150","1789868477","1789868565","88","1","maps/mp/ffa3","bot:/botfiles/gran.jkb","Gran","0","1","iphash:c984b5ee","^8Qui^0-^2Gon","2","1","0","heal","protect","duel"
"151","1789868566","1789868617","51","1","maps/mp/ffa3","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","iphash:fa31973a","^0-=^3'/^7o^3!^0d^0=-^6","2","2","0","seeing","seeing","duel"
"152","1789868640","1789868724","84","1","maps/mp/ffa3","user:void","void","1","2","user:socrates","socrates","1","2","0","seeing","seeing","duel"
"153","1789868729","1789868762","33","1","maps/mp/ffa3","user:void","void","1","2","user:socrates","socrates","1","2","0","seeing","seeing","duel"
"154","1789868767","1789868782","15","1","maps/mp/ffa3","user:void","void","1","2","user:socrates","socrates","1","2","0","unknown","seeing","duel"
"155","1789868698","1789868795","97","1","maps/mp/ffa3","bot:/botfiles/gran.jkb","Gran","0","1","bot:/botfiles/chiss.jkb","Chiss","0","2","0","heal","speed","duel"
"156","1789868770","1789868796","26","1","maps/mp/ffa3","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","iphash:c984b5ee","^8Qui^0-^2Gon","2","1","0","seeing","absorb","duel"
"157","1789868788","1789868799","11","1","maps/mp/ffa3","user:socrates","socrates","1","2","user:void","void","1","2","0","seeing","unknown","duel"
"158","1789868804","1789868809","5","1","maps/mp/ffa3","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","iphash:c984b5ee","^8Qui^0-^2Gon","2","1","0","seeing","","duel"
"159","1789868813","1789868826","13","1","maps/mp/ffa3","user:socrates","socrates","1","2","user:void","void","1","2","0","seeing","unknown","duel"
"160","1789868822","1789868836","14","1","maps/mp/ffa3","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","iphash:c984b5ee","^8Qui^0-^2Gon","2","1","0","seeing","absorb","duel"
"161","1789868830","1789868840","10","1","maps/mp/ffa3","user:socrates","socrates","1","2","user:void","void","1","2","0","seeing","unknown","duel"
"162","1789868852","1789868863","11","1","maps/mp/ffa3","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","iphash:c984b5ee","^8Qui^0-^2Gon","2","1","0","seeing","absorb","duel"
"163","1789868853","1789868869","16","1","maps/mp/ffa3","user:socrates","socrates","1","2","user:void","void","1","2","0","seeing","unknown","duel"
"164","1789868878","1789868904","26","1","maps/mp/ffa3","user:void","void","1","2","user:socrates","socrates","1","2","0","unknown","seeing","duel"
"165","1789868910","1789868939","29","1","maps/mp/ffa3","user:socrates","socrates","1","2","user:void","void","1","2","0","seeing","unknown","duel"
"166","1789868953","1789868970","17","1","maps/mp/ffa3","user:void","void","1","2","user:socrates","socrates","1","2","0","unknown","seeing","duel"
"167","1789868979","1789868995","16","1","maps/mp/ffa3","user:void","void","1","2","user:socrates","socrates","1","2","0","unknown","seeing","duel"
"168","1789869001","1789869018","17","1","maps/mp/ffa3","user:void","void","1","2","user:socrates","socrates","1","2","0","unknown","seeing","duel"
"169","1789869026","1789869046","20","1","maps/mp/ffa3","user:socrates","socrates","1","2","user:void","void","1","2","0","seeing","unknown","duel"
"170","1789869033","1789869095","62","1","maps/mp/ffa3","bot:/botfiles/gran.jkb","Gran","0","1","bot:/botfiles/chiss.jkb","Chiss","0","2","0","heal","speed","duel"
"171","1789869072","1789869096","24","1","maps/mp/ffa3","user:void","void","1","2","user:socrates","socrates","1","2","0","unknown","seeing","duel"
"172","1789869102","1789869134","32","1","maps/mp/ffa3","user:void","void","1","2","user:socrates","socrates","1","2","0","seeing","seeing","duel"
"173","1789869144","1789869200","56","1","maps/mp/ffa3","user:void","void","1","2","user:socrates","socrates","1","2","0","seeing","seeing","duel"
"174","1789869205","1789869304","99","1","maps/mp/ffa3","user:void","void","1","2","user:socrates","socrates","1","2","0","seeing","seeing","duel"
"175","1789869313","1789869359","46","1","maps/mp/ffa3","user:socrates","socrates","1","2","user:void","void","1","2","0","seeing","unknown","duel"
"176","1789869365","1789869391","26","1","maps/mp/ffa3","user:void","void","1","2","user:socrates","socrates","1","2","0","seeing","seeing","duel"
"177","1789869403","1789869489","86","1","maps/mp/ffa3","user:void","void","1","2","iphash:7d6be969","^4~^0Gò^4ó^0N^4~","2","2","0","seeing","seeing","duel"
"178","1789869495","1789869508","13","1","maps/mp/ffa3","user:socrates","socrates","1","2","user:void","void","1","2","0","seeing","unknown","duel"
"179","1789869515","1789869555","40","1","maps/mp/ffa3","user:void","void","1","2","user:socrates","socrates","1","2","0","unknown","seeing","duel"
"180","1789869563","1789869624","61","1","maps/mp/ffa3","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","user:void","void","1","2","0","seeing","seeing","duel"
"181","1789869642","1789869784","142","1","maps/mp/ffa3","user:void","void","1","2","user:socrates","socrates","1","2","0","seeing","seeing","duel"
"182","1789869799","1789869811","12","1","maps/mp/ffa3","user:socrates","socrates","1","2","user:void","void","1","2","0","unknown","seeing","duel"
"183","1789869825","1789869856","31","1","maps/mp/ffa3","user:void","void","1","2","user:socrates","socrates","1","2","0","seeing","seeing","duel"
"184","1789869867","1789869890","23","1","maps/mp/ffa3","user:void","void","1","2","user:socrates","socrates","1","2","0","unknown","seeing","duel"
"185","1789869902","1789869954","52","1","maps/mp/ffa3","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","user:void","void","1","2","0","seeing","seeing","duel"
"186","1789869962","1789869972","10","1","maps/mp/ffa3","user:socrates","socrates","1","1","user:void","void","1","2","0","seeing","seeing","duel"
"187","1789869984","1789870023","39","1","maps/mp/ffa3","user:socrates","socrates","1","1","user:void","void","1","2","0","seeing","seeing","duel"
"188","1789870093","1789870160","67","1","maps/mp/ffa3","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","user:void","void","1","2","0","seeing","seeing","duel"
"189","1789870163","1789870171","8","1","maps/mp/ffa3","user:socrates","socrates","1","1","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","0","seeing","seeing","duel"
"190","1789870182","1789870198","16","1","maps/mp/ffa3","user:socrates","socrates","1","1","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","0","seeing","seeing","duel"
"191","1789869517","1789870375","858","1","maps/mp/ffa3","bot:/botfiles/gran.jkb","Gran","0","1","bot:/botfiles/chiss.jkb","Chiss","0","2","0","heal","speed","duel"
"192","1789870302","1789870419","117","1","maps/mp/ffa3","user:socrates","socrates","1","1","user:void","void","1","2","0","seeing","seeing","duel"
"193","1789870433","1789870482","49","1","maps/mp/ffa3","user:socrates","socrates","1","1","user:void","void","1","2","0","seeing","seeing","duel"
"194","1789870488","1789870509","21","1","maps/mp/ffa3","user:void","void","1","2","user:socrates","socrates","1","1","0","seeing","seeing","duel"
"195","1789870544","1789870576","32","1","maps/mp/ffa3","user:socrates","socrates","1","1","user:void","void","1","2","0","seeing","seeing","duel"
"196","1789870498","1789870613","115","1","maps/mp/ffa3","bot:/botfiles/chiss.jkb","Chiss","0","2","bot:/botfiles/gran.jkb","Gran","0","1","0","unknown","pull","duel"
"197","1789870639","1789870705","66","1","maps/mp/ffa3","user:socrates","socrates","1","1","user:void","void","1","1","0","seeing","unknown","duel"
"198","1789870735","1789870742","7","1","maps/mp/ffa3","bot:/botfiles/chiss.jkb","Chiss","0","2","bot:/botfiles/gran.jkb","Gran","0","1","0","grip","heal","duel"
"199","1789870714","1789870977","263","1","maps/mp/ffa3","user:void","void","1","1","user:socrates","socrates","1","1","0","unknown","seeing","duel"
"200","1789870991","1789871093","102","1","maps/mp/ffa3","user:socrates","socrates","1","1","user:void","void","1","1","0","seeing","unknown","duel"
"201","1789871075","1789871119","44","1","maps/mp/ffa3","bot:/botfiles/gran.jkb","Gran","0","1","bot:/botfiles/chiss.jkb","Chiss","0","2","0","heal","push","duel"
"202","1789871109","1789871156","47","1","maps/mp/ffa3","user:void","void","1","1","user:socrates","socrates","1","1","0","unknown","seeing","duel"
"203","1789871163","1789871236","73","1","maps/mp/ffa3","user:socrates","socrates","1","1","user:void","void","1","1","0","seeing","unknown","duel"
"204","1789871241","1789871278","37","1","maps/mp/ffa3","bot:/botfiles/gran.jkb","Gran","0","1","bot:/botfiles/chiss.jkb","Chiss","0","2","0","heal","drain","duel"
"205","1789871249","1789871285","36","1","maps/mp/ffa3","user:void","void","1","1","user:socrates","socrates","1","1","0","seeing","seeing","duel"
"206","1789871291","1789871325","34","1","maps/mp/ffa3","user:socrates","socrates","1","1","user:void","void","1","1","0","seeing","seeing","duel"
"207","1789871342","1789871368","26","1","maps/mp/ffa3","user:socrates","socrates","1","1","user:void","void","1","1","0","seeing","unknown","duel"
"208","1789871392","1789871451","59","1","maps/mp/ffa3","user:void","void","1","1","user:socrates","socrates","1","2","0","seeing","seeing","duel"
"209","1789871457","1789871480","23","1","maps/mp/ffa3","user:void","void","1","1","user:socrates","socrates","1","2","0","unknown","seeing","duel"
"210","1789871401","1789871517","116","1","maps/mp/ffa3","bot:/botfiles/gran.jkb","Gran","0","1","bot:/botfiles/chiss.jkb","Chiss","0","2","0","protect","drain","duel"
"211","1789871489","1789871520","31","1","maps/mp/ffa3","user:socrates","socrates","1","2","user:void","void","1","1","0","seeing","seeing","duel"
"212","1789871530","1789871557","27","1","maps/mp/ffa3","iphash:eee2a3ba","padawan","2","2","user:socrates","socrates","1","2","0","seeing","seeing","duel"
"213","1789871592","1789871651","59","1","maps/mp/ffa3","user:void","void","1","1","user:socrates","socrates","1","1","0","seeing","unknown","duel"
"214","1789871656","1789871673","17","1","maps/mp/ffa3","user:socrates","socrates","1","1","user:void","void","1","1","0","seeing","unknown","duel"
"215","1789871640","1789871736","96","1","maps/mp/ffa3","bot:/botfiles/gran.jkb","Gran","0","1","bot:/botfiles/chiss.jkb","Chiss","0","2","0","heal","seeing","duel"
"216","1789871734","1789871748","14","1","maps/mp/ffa3","user:socrates","socrates","1","1","user:void","void","1","1","0","seeing","unknown","duel"
"217","1789871761","1789871897","136","1","maps/mp/ffa3","user:socrates","socrates","1","1","user:void","void","1","1","0","unknown","seeing","duel"
"218","1789871838","1789871933","95","1","maps/mp/ffa3","bot:/botfiles/gran.jkb","Gran","0","1","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","1","0","push","seeing","duel"
"219","1789871910","1789871950","40","1","maps/mp/ffa3","user:void","void","1","1","user:socrates","socrates","1","1","0","seeing","unknown","duel"
"220","1789871957","1789872013","56","1","maps/mp/ffa3","user:void","void","1","1","user:socrates","socrates","1","1","0","seeing","seeing","duel"
"221","1789871936","1789872044","108","1","maps/mp/ffa3","bot:/botfiles/gran.jkb","Gran","0","1","bot:/botfiles/chiss.jkb","Chiss","0","2","0","heal","speed","duel"
"222","1789872034","1789872063","29","1","maps/mp/ffa3","user:socrates","socrates","1","1","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","1","0","seeing","unknown","duel"
"223","1789872067","1789872079","12","1","maps/mp/ffa3","user:void","void","1","1","bot:/botfiles/gran.jkb","Gran","0","1","0","unknown","protect","duel"
"224","1789872087","1789872156","69","1","maps/mp/ffa3","user:void","void","1","1","bot:/botfiles/gran.jkb","Gran","0","1","0","seeing","unknown","duel"
"225","1789872075","1789872253","178","1","maps/mp/ffa3","user:socrates","socrates","1","1","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","1","0","seeing","seeing","duel"
"226","1789872259","1789872305","46","1","maps/mp/ffa3","user:socrates","socrates","1","1","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","1","0","seeing","seeing","duel"
"227","1789872315","1789872392","77","1","maps/mp/ffa3","user:socrates","socrates","1","1","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","1","0","unknown","seeing","duel"
"228","1789872370","1789872392","22","1","maps/mp/ffa3","user:void","void","1","1","bot:/botfiles/reborn.jkb","Reborn_Twin","0","2","0","seeing","drain","duel"
"229","1789872209","1789872399","190","1","maps/mp/ffa3","bot:/botfiles/gran.jkb","Gran","0","1","bot:/botfiles/chiss.jkb","Chiss","0","2","0","protect","pull","duel"
"230","1789872420","1789872475","55","1","maps/mp/ffa3","user:socrates","socrates","1","1","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","1","0","unknown","seeing","duel"
"231","1789872538","1789872561","23","1","maps/mp/ffa3","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","1","user:void","void","1","2","0","seeing","seeing","duel"
"232","1789872566","1789872708","142","1","maps/mp/ffa3","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","1","user:void","void","1","2","0","seeing","unknown","duel"
"233","1789872922","1789872979","57","1","maps/mp/ffa3","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","1","user:void","void","1","2","0","seeing","seeing","duel"
"234","1789872984","1789873013","29","1","maps/mp/ffa3","user:void","void","1","2","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","1","0","seeing","seeing","duel"
"235","1789873022","1789873033","11","1","maps/mp/ffa3","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","1","user:void","void","1","2","0","seeing","unknown","duel"
"236","1789873039","1789873075","36","1","maps/mp/ffa3","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","1","user:void","void","1","2","0","seeing","unknown","duel"
"237","1789873117","1789873189","72","1","maps/mp/ffa3","user:void","void","1","2","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","1","0","unknown","seeing","duel"
"238","1789873193","1789873370","177","1","maps/mp/ffa3","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","1","user:void","void","1","2","0","seeing","unknown","duel"
"239","1789873381","1789873433","52","1","maps/mp/ffa3","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","1","user:void","void","1","2","0","seeing","seeing","duel"
"240","1789873482","1789873524","42","1","maps/mp/ffa3","user:void","void","1","1","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","1","0","seeing","seeing","duel"
"241","1789873595","1789873674","79","1","maps/mp/ffa3","user:void","void","1","1","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","1","0","seeing","seeing","duel"
"242","1789873681","1789873829","148","1","maps/mp/ffa3","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","1","user:void","void","1","1","0","seeing","seeing","duel"
"243","1789873838","1789873894","56","1","maps/mp/ffa3","user:void","void","1","1","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","1","0","seeing","seeing","duel"
"244","1789873900","1789873939","39","1","maps/mp/ffa3","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","1","user:void","void","1","1","0","seeing","unknown","duel"
"245","1789873947","1789873971","24","1","maps/mp/ffa3","user:void","void","1","1","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","1","0","seeing","seeing","duel"
"246","1789873977","1789874031","54","1","maps/mp/ffa3","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","1","user:void","void","1","1","0","seeing","seeing","duel"
"247","1789874259","1789874328","69","1","maps/mp/ffa3","iphash:7d6be969","^0Gòón^2.^6µ^0ps","2","2","user:void","void","1","2","0","seeing","seeing","duel"
"248","1789874378","1789874619","241","1","maps/mp/ffa3","user:void","void","1","2","iphash:7d6be969","^0Gòón^2.^6µ^0ps","2","2","0","seeing","seeing","duel"
"249","1789874663","1789874724","61","1","maps/mp/ffa3","iphash:7d6be969","^0Gòón^2.^6µ^0ps","2","2","user:void","void","1","2","0","seeing","seeing","duel"
"250","1789874746","1789874771","25","1","maps/mp/ffa3","iphash:7d6be969","^0Gòón^2.^6µ^0ps","2","2","user:void","void","1","2","0","seeing","seeing","duel"
"251","1789874838","1789875105","267","1","maps/mp/ffa3","iphash:7d6be969","^0Gòón^2.^6µ^0ps","2","2","user:void","void","1","2","0","seeing","seeing","duel"
"252","1789875229","1789875268","39","1","maps/mp/ffa3","user:void","void","1","2","user:goon","goon","1","2","0","seeing","seeing","duel"
"253","1789875274","1789875319","45","1","maps/mp/ffa3","user:void","void","1","2","user:goon","goon","1","2","0","seeing","seeing","duel"
"254","1789875325","1789875483","158","1","maps/mp/ffa3","user:void","void","1","2","user:goon","goon","1","2","0","seeing","seeing","duel"
"255","1789875498","1789875553","55","1","maps/mp/ffa3","user:void","void","1","2","user:goon","goon","1","2","0","unknown","seeing","duel"
"256","1789875563","1789875605","42","1","maps/mp/ffa3","user:void","void","1","2","user:goon","goon","1","2","0","unknown","seeing","duel"
"257","1789875747","1789875764","17","1","maps/mp/ffa3","bot:/botfiles/tavion.jkb","Rodian","0","2","user:void","void","1","2","0","speed","seeing","duel"
"258","1789875749","1789875782","33","1","maps/mp/ffa3","bot:/botfiles/desann.jkb","Desann^7[0]","0","2","bot:/botfiles/desann.jkb","Desann","0","2","0","grip","drain","duel"
"259","1789875808","1789875835","27","1","maps/mp/ffa3","bot:/botfiles/tavion.jkb","Rodian","0","2","user:void","void","1","2","0","speed","seeing","duel"
"260","1789875848","1789875879","31","1","maps/mp/ffa3","bot:/botfiles/tavion.jkb","Rodian","0","2","user:void","void","1","2","0","unknown","seeing","duel"
"261","1789875900","1789875937","37","1","maps/mp/ffa3","user:void","void","1","2","bot:/botfiles/tavion.jkb","Rodian","0","2","0","seeing","speed","duel"
"262","1789875946","1789875990","44","1","maps/mp/ffa3","user:void","void","1","2","bot:/botfiles/tavion.jkb","Rodian","0","2","0","seeing","drain","duel"
"263","1789875997","1789876019","22","1","maps/mp/ffa3","user:void","void","1","2","bot:/botfiles/tavion.jkb","Rodian","0","2","0","seeing","unknown","duel"
"264","1789876027","1789876030","3","1","maps/mp/ffa3","bot:/botfiles/tavion.jkb","Rodian","0","2","iphash:fa31973a","Padawan","2","2","0","","","duel"
"265","1789876052","1789876055","3","1","maps/mp/ffa3","bot:/botfiles/tavion.jkb","Rodian","0","2","iphash:fa31973a","Padawan","2","2","0","speed","","duel"
"266","1789876025","1789876107","82","1","maps/mp/ffa3","bot:/botfiles/desann.jkb","Desann^7[0]","0","2","bot:/botfiles/desann.jkb","Desann","0","2","0","pull","drain","duel"
"267","1789876090","1789876136","46","1","maps/mp/ffa3","bot:/botfiles/tavion.jkb","Rodian","0","2","iphash:fa31973a","Padawan","2","2","0","pull","seeing","duel"
"268","1789876145","1789876161","16","1","maps/mp/ffa3","bot:/botfiles/desann.jkb","Desann","0","2","bot:/botfiles/desann.jkb","Desann^7[0]","0","2","0","speed","push","duel"
"269","1789876161","1789876181","20","1","maps/mp/ffa3","bot:/botfiles/tavion.jkb","Rodian","0","2","user:void","void","1","2","0","speed","unknown","duel"
"270","1789876285","1789876391","106","1","maps/mp/ffa3","bot:/botfiles/desann.jkb","Desann","0","2","bot:/botfiles/desann.jkb","Desann^7[0]","0","2","0","pull","grip","duel"
"271","1789876514","1789876639","125","1","maps/mp/ffa3","bot:/botfiles/desann.jkb","Desann","0","2","bot:/botfiles/desann.jkb","Desann^7[0]","0","2","0","drain","push","duel"
"272","1789876762","1789876860","98","1","maps/mp/ffa3","bot:/botfiles/desann.jkb","Desann","0","2","bot:/botfiles/desann.jkb","Desann^7[0]","0","2","0","grip","drain","duel"
"273","1789876982","1789877077","95","1","maps/mp/ffa3","bot:/botfiles/desann.jkb","Desann^7[0]","0","2","bot:/botfiles/desann.jkb","Desann","0","2","0","push","unknown","duel"
"274","1789909366","1789909379","13","1","maps/mp/duel6","bot:/botfiles/galak.jkb","galak","0","2","iphash:fa31973a","^0-=^3'/^7o^3!^0d^0=-^6","2","2","0","pull","unknown","duel"
"275","1789909449","1789909459","10","1","maps/mp/duel6","bot:/botfiles/desann.jkb","Desann","0","2","iphash:fa31973a","^0-=^3'/^7o^3!^0d^0=-^6","2","2","0","unknown","","duel"
